activation,model_type,corruption_mode,p,sigma,mlp_width,repeats,mean_test_accuracy,std_test_accuracy,stderr_test_accuracy,mean_test_loss,std_test_loss,stderr_test_loss
relu,mlp,replacement,0.97,0.0,256,20,0.1135,0.0,0.0,2.299837688999176,0.001077879614528071,0.00024102120896460363
relu,mlp,replacement,0.98,0.0,256,20,0.1135,0.0,0.0,2.3004921077919005,0.000517517903887826,0.00011572052126663817
relu,mlp,replacement,0.99,0.0,256,20,0.1135,0.0,0.0,2.300700875091553,0.0003068999852492286,6.862492293109578e-05
relu,mlp,replacement,1.0,0.0,256,20,0.1135,0.0,0.0,2.300761068058014,0.00029803083429217887,6.664172048682873e-05
relu,mlp,replacement,0.8,0.0,512,20,0.882325,0.006996776043293087,0.0015645266856145353,0.5028881952926516,0.029896456712717855,0.0066850509496017025
relu,mlp,replacement,0.81,0.0,512,20,0.87454,0.006083781718635203,0.0013603749483138813,0.512647787988782,0.029463908855591973,0.006588330308396168
relu,mlp,replacement,0.8200000000000001,0.0,512,20,0.86091,0.009028726377513056,0.0020188845930364623,0.546311887767911,0.03681738239665941,0.008232616979253456
relu,mlp,replacement,0.8300000000000001,0.0,512,20,0.851415,0.008636508264339227,0.0019311819567301234,0.5753940415275097,0.027930506394821152,0.006245451094481267
relu,mlp,replacement,0.8400000000000001,0.0,512,20,0.83661,0.011432711839279422,0.0025564320839795438,0.5955608570444584,0.03484493322716556,0.007791563936738331
relu,mlp,replacement,0.8500000000000001,0.0,512,20,0.82588,0.0072500758616720696,0.0016211662468729108,0.6189622765374183,0.031022233866544253,0.006936782373948908
relu,mlp,replacement,0.86,0.0,512,20,0.81259,0.01144521297311674,0.00255922742248515,0.6409331669425964,0.028997625348641688,0.006484066146563385
relu,mlp,replacement,0.87,0.0,512,20,0.79469,0.012963753314530492,0.002898783365482839,0.6607216480445862,0.03613472352719705,0.008079969815497356
relu,mlp,replacement,0.88,0.0,512,20,0.782165,0.01631622735193402,0.003648419349526585,0.6873567649769783,0.05213834390439364,0.011658488120448597
relu,mlp,replacement,0.89,0.0,512,20,0.76669,0.01630254274645523,0.0036453593787170013,0.7055374707770348,0.042970743432592585,0.009608550335897966
relu,mlp,replacement,0.9,0.0,512,20,0.756335,0.015489844253574667,0.0034636344711877444,0.724482622950077,0.04086276763253406,0.00913719261751243
relu,mlp,replacement,0.91,0.0,512,20,0.71411,0.06350325897148901,0.014199760385302278,0.8141205993223191,0.15045343902473907,0.03364241171079362
relu,mlp,replacement,0.92,0.0,512,20,0.613665,0.10027692792960902,0.0224226027425453,1.072074891166687,0.2526278205954785,0.05648929798591113
relu,mlp,replacement,0.93,0.0,512,20,0.363235,0.16942322236045448,0.03788418421650386,1.714643399720192,0.40261042265868163,0.09002642735147337
relu,mlp,replacement,0.9400000000000001,0.0,512,20,0.16514,0.06043304063176037,0.013513238693962301,2.2065210191726683,0.14353599136135342,0.032095623390180884
relu,mlp,replacement,0.95,0.0,512,20,0.11842,0.021445782802220113,0.00479542281764601,2.2877665435409544,0.04605162199546574,0.01029745572559859
relu,mlp,replacement,0.96,0.0,512,20,0.1135,0.0,0.0,2.299589496040344,0.0007466672424574265,0.00016695987107071228
relu,mlp,replacement,0.97,0.0,512,20,0.1135,0.0,0.0,2.3002598330116273,0.0003713630356382336,8.303929920177673e-05
relu,mlp,replacement,0.98,0.0,512,20,0.1135,0.0,0.0,2.3004778169822693,0.00039722304024473017,8.882177202163513e-05
relu,mlp,replacement,0.99,0.0,512,20,0.1135,0.0,0.0,2.300656092414856,0.00025833624429401526,5.7765740329341024e-05
relu,mlp,replacement,1.0,0.0,512,20,0.1135,0.0,0.0,2.3008319938087465,0.0002338749144322617,5.229602069024838e-05
sigmoid,mlp,replacement,0.8,0.0,128,20,0.82696,0.009342076856887873,0.0020889518903028856,0.5441869200229644,0.02233584527409224,0.0049944468367787665
sigmoid,mlp,replacement,0.81,0.0,128,20,0.82193,0.00920288541708522,0.0020578277381744056,0.561957870721817,0.018454939844947314,0.004126650001397162
sigmoid,mlp,replacement,0.8200000000000001,0.0,128,20,0.8166249999999999,0.008243110759901265,0.0018432156005199175,0.5756515730404854,0.021174063116420526,0.0047346644488187335
sigmoid,mlp,replacement,0.8300000000000001,0.0,128,20,0.810565,0.008666791505511142,0.0019379534953140654,0.5924335824823379,0.01563695142004379,0.003496528633607978
sigmoid,mlp,replacement,0.8400000000000001,0.0,128,20,0.80159,0.010712978110684243,0.0023954947296957233,0.61153780523777,0.017322439761205368,0.0038734152842200427
sigmoid,mlp,replacement,0.8500000000000001,0.0,128,20,0.795835,0.011607078659163111,0.0025954216902075826,0.6307889201879502,0.017277635976018075,0.003863396853287234
sigmoid,mlp,replacement,0.86,0.0,128,20,0.791505,0.00728563483850239,0.0016291174758132046,0.6465406134462357,0.00865662745127819,0.0019356807436948782
sigmoid,mlp,replacement,0.87,0.0,128,20,0.78058,0.011643693572058642,0.002603609033630047,0.6761064092969894,0.016841984469550896,0.0037659822149911535
sigmoid,mlp,replacement,0.88,0.0,128,20,0.776595,0.009479634750347717,0.0021197107703646743,0.6987837208986283,0.013475363052656852,0.00301318278072298
sigmoid,mlp,replacement,0.89,0.0,128,20,0.770615,0.01054003202082423,0.0023568228083587456,0.7197544744157791,0.012091128586237088,0.0027036585443517055
sigmoid,mlp,replacement,0.9,0.0,128,20,0.76546,0.011715903721011034,0.0026197557138023402,0.7536843706512452,0.013688715552529781,0.0030608898500115184
sigmoid,mlp,replacement,0.91,0.0,128,20,0.756605,0.00677786655224194,0.0015155770353235108,0.797194382238388,0.010703464766769737,0.002393367481327106
sigmoid,mlp,replacement,0.92,0.0,128,20,0.74862,0.008027988540101432,0.0017951128098256097,0.852357854218483,0.011048616655961586,0.0024705457900066514
sigmoid,mlp,replacement,0.93,0.0,128,20,0.7427549999999999,0.009416765633698235,0.0021056528085133135,0.9200796797657013,0.016139236887936725,0.0036088430786398672
sigmoid,mlp,replacement,0.9400000000000001,0.0,128,20,0.73016,0.013095892485814005,0.0029283305824308816,1.0139332846164704,0.020937837234548187,0.004681842735827595
sigmoid,mlp,replacement,0.95,0.0,128,20,0.7056,0.015622579812566161,0.003493315044481386,1.1650445255756379,0.01899095642582458,0.00424650695258802
sigmoid,mlp,replacement,0.96,0.0,128,20,0.646345,0.02390214373230986,0.005344681819341538,1.3883089663314818,0.029211521693671912,0.006531894823326018
sigmoid,mlp,replacement,0.97,0.0,128,20,0.514845,0.03753034072587137,0.008392039308177718,1.6924839168071746,0.03596464608593226,0.008041939343486626
sigmoid,mlp,replacement,0.98,0.0,128,20,0.272915,0.053204598250527174,0.011896909840374514,2.186041148967743,0.0450723454663028,0.010078482836800752
sigmoid,mlp,replacement,0.99,0.0,128,20,0.113425,0.0003047539991534152,6.814506585219497e-05,2.2945912077903747,0.0019841504543750034,0.0004436695293569602
sigmoid,mlp,replacement,1.0,0.0,128,20,0.113125,0.0015889855254218022,0.00035530796501063696,2.297748037071228,0.0017470639083429266,0.00039065536600912454
sigmoid,mlp,replacement,0.8,0.0,256,20,0.830265,0.006831198650310207,0.0015275024549898436,0.5273198986554146,0.016773163871064763,0.0037505934613444327
sigmoid,mlp,replacement,0.81,0.0,256,20,0.82491,0.007607226827169015,0.001701027630580996,0.5401307297444343,0.018986695211706726,0.0042455541161445995
sigmoid,mlp,replacement,0.8200000000000001,0.0,256,20,0.819175,0.008289322951845948,0.0018535489607776753,0.5499012187361717,0.018737299921215478,0.004189787633863926
sigmoid,mlp,replacement,0.8300000000000001,0.0,256,20,0.812655,0.009700385301625916,0.0021690720942375346,0.5697055924773217,0.0229965901336775,0.005142193878960386
sigmoid,mlp,replacement,0.8400000000000001,0.0,256,20,0.803535,0.008098905790290425,0.0018109703890456046,0.5987691932201386,0.016722490978761148,0.0037392626581636917
sigmoid,mlp,replacement,0.8500000000000001,0.0,256,20,0.7972,0.011926147743508803,0.0026667677064191406,0.6143137055158615,0.023094217465198755,0.00516402401393473
sigmoid,mlp,replacement,0.86,0.0,256,20,0.791315,0.009234082250012723,0.0020648035620852655,0.6270290771818161,0.01643064414948856,0.003674003723236564
sigmoid,mlp,replacement,0.87,0.0,256,20,0.77942,0.009916077853667741,0.002217302415098128,0.6579908974599838,0.016147144108396058,0.003610611186885882
sigmoid,mlp,replacement,0.88,0.0,256,20,0.774125,0.010607350046076536,0.002371875576416266,0.6770596284723281,0.018971919664831128,0.0042422502034227426
sigmoid,mlp,replacement,0.89,0.0,256,20,0.766815,0.014468838066686633,0.0032353305472547947,0.7064637831068039,0.022383218832523137,0.005005039886477521
sigmoid,mlp,replacement,0.9,0.0,256,20,0.754435,0.014289621233608668,0.003195256445107338,0.7390953665447235,0.022237647530179892,0.004972489153716254
sigmoid,mlp,replacement,0.91,0.0,256,20,0.75012,0.015680102040484315,0.003506177405665609,0.7708781333875656,0.026263788921863613,0.005872761737599295
sigmoid,mlp,replacement,0.92,0.0,256,20,0.74177,0.012753748468587584,0.002851824854369568,0.8124961341810226,0.018720018385362927,0.004185923364971735
sigmoid,mlp,replacement,0.93,0.0,256,20,0.73066,0.011450868962659544,0.002560492140194924,0.8728479358148575,0.019638424520428695,0.0043912852198677264
sigmoid,mlp,replacement,0.9400000000000001,0.0,256,20,0.715575,0.012747896885368976,0.0028505164005842875,0.9584701486349106,0.02786654696871617,0.006231149332024006
sigmoid,mlp,replacement,0.95,0.0,256,20,0.691945,0.015963974285872564,0.003569653169426971,1.1029046592855454,0.023550979641569124,0.005266159141526219
sigmoid,mlp,replacement,0.96,0.0,256,20,0.62945,0.02198345969132248,0.004915651025042361,1.3542438454437256,0.025184458848621638,0.005631416196206406
sigmoid,mlp,replacement,0.97,0.0,256,20,0.48748,0.03590342044986801,0.008028248875066094,1.6877022947978972,0.032750214095722,0.007323170499570619
sigmoid,mlp,replacement,0.98,0.0,256,20,0.15262,0.0569288995150969,0.012729688920001148,2.250774257507324,0.03204585030199516,0.0071656699672043335
sigmoid,mlp,replacement,0.99,0.0,256,20,0.1135,0.0,0.0,2.2969196901893616,0.002058079867692588,0.00046020064872843996
sigmoid,mlp,replacement,1.0,0.0,256,20,0.1135,0.0,0.0,2.299039111366272,0.001257139008045815,0.00028110482791570974
sigmoid,mlp,replacement,0.8,0.0,512,20,0.80366,0.011917650775215729,0.0026648677265485436,0.6160657244610787,0.02944760298367057,0.006584684204591302
sigmoid,mlp,replacement,0.81,0.0,512,20,0.80336,0.008801215825100529,0.001968011686957168,0.6164447345805169,0.025949145517737325,0.005802405333569463
sigmoid,mlp,replacement,0.8200000000000001,0.0,512,20,0.795795,0.012807399228570961,0.0028638215290063035,0.6242858956336975,0.03321100002282689,0.0074262053651787995
sigmoid,mlp,replacement,0.8300000000000001,0.0,512,20,0.787205,0.011325611462521553,0.0025324837116949004,0.6534937491750717,0.03429762063291013,0.00766918112016864
sigmoid,mlp,replacement,0.8400000000000001,0.0,512,20,0.786635,0.013405195821024028,0.002997492910750583,0.6564265379190445,0.03807888316766668,0.008514697127017521
sigmoid,mlp,replacement,0.8500000000000001,0.0,512,20,0.76989,0.008679107096931118,0.0019407073452738836,0.6992938070678711,0.026246368595144898,0.005868866434125965
sigmoid,mlp,replacement,0.86,0.0,512,20,0.75978,0.013039194760413696,0.0029156525856144106,0.7200672007322312,0.03250296298992606,0.007267883471563448
sigmoid,mlp,replacement,0.87,0.0,512,20,0.75627,0.007934424994919287,0.0017741913651012947,0.7323895799541473,0.02302697834167293,0.0051489888888396045
sigmoid,mlp,replacement,0.88,0.0,512,20,0.741155,0.013999945535608335,0.003130482989891494,0.7676928803157806,0.03925861309922007,0.008778492759221976
sigmoid,mlp,replacement,0.89,0.0,512,20,0.731105,0.01597937655229391,0.00357309722089954,0.7909855545377731,0.036108522317353835,0.00807411104686714
sigmoid,mlp,replacement,0.9,0.0,512,20,0.7195400000000001,0.013722623655846573,0.0030684719324119616,0.817577778172493,0.03056545447606019,0.00683464339716458
sigmoid,mlp,replacement,0.91,0.0,512,20,0.71886,0.014090436473012459,0.0031507173786298236,0.8354259645032882,0.026212995123766417,0.005861403899061222
sigmoid,mlp,replacement,0.92,0.0,512,20,0.703555,0.012378710554819516,0.0027679638274370573,0.8725484485387802,0.02313576135530585,0.005173313510167654
sigmoid,mlp,replacement,0.93,0.0,512,20,0.69317,0.016216784514816736,0.0036261832551596164,0.9265387553739548,0.032840271470803546,0.007343307940826373
sigmoid,mlp,replacement,0.9400000000000001,0.0,512,20,0.682135,0.01793684127710339,0.004010799639722732,0.9938301910066605,0.030084548463463184,0.006727109543669053
sigmoid,mlp,replacement,0.95,0.0,512,20,0.64157,0.019919264544656253,0.004454082958365278,1.1398742904043198,0.04519283750039699,0.010105425674698933
sigmoid,mlp,replacement,0.96,0.0,512,20,0.537115,0.0315656977588014,0.007058304594589269,1.458433503599167,0.045339565106264225,0.010138234964788427
sigmoid,mlp,replacement,0.97,0.0,512,20,0.25519000000000003,0.0734614790213211,0.01642648608193487,2.0898874965953826,0.1423002608005872,0.031819305636606156
sigmoid,mlp,replacement,0.98,0.0,512,20,0.1135,0.0,0.0,2.297103457336426,0.004028452947311502,0.0009007894634347896
sigmoid,mlp,replacement,0.99,0.0,512,20,0.1135,0.0,0.0,2.300572801990509,0.0003392730729292019,7.586376540049391e-05
sigmoid,mlp,replacement,1.0,0.0,512,20,0.1135,0.0,0.0,2.3007712458229066,0.00015218062821459324,3.402862295464529e-05
tanh,mlp,replacement,0.8,0.0,128,20,0.818665,0.008417498143747941,0.0018822098049898692,0.5760673570275306,0.01555053354206495,0.003477205008644781
tanh,mlp,replacement,0.81,0.0,128,20,0.81778,0.009001311015624331,0.0020127543317553674,0.5883226143217087,0.015106948349564319,0.003378016344220407
tanh,mlp,replacement,0.8200000000000001,0.0,128,20,0.80759,0.009635917185198298,0.0021546565851661825,0.6143095654201508,0.018366251119295275,0.004106818599457583
tanh,mlp,replacement,0.8300000000000001,0.0,128,20,0.79846,0.009028477169489893,0.002018828868428429,0.6383404128026963,0.01865105905630128,0.004170503590225274
tanh,mlp,replacement,0.8400000000000001,0.0,128,20,0.794345,0.011855398559306233,0.0026509477078961808,0.6525948756313324,0.02054933783507362,0.004594971629183297
tanh,mlp,replacement,0.8500000000000001,0.0,128,20,0.78886,0.007571419946086738,0.0016930209685647737,0.6738566286182404,0.01870756472356456,0.004183138641536742
tanh,mlp,replacement,0.86,0.0,128,20,0.779555,0.009921868523619936,0.0022185972482629654,0.7003415903377533,0.016555662541856395,0.0037019586856137853
tanh,mlp,replacement,0.87,0.0,128,20,0.776255,0.01613358221226768,0.003607578654721197,0.7190736585569382,0.023570705549458046,0.005270569988621972
tanh,mlp,replacement,0.88,0.0,128,20,0.76971,0.012143842060896555,0.0027154456356185837,0.7527106933546066,0.017709117774400436,0.003959879116510916
tanh,mlp,replacement,0.89,0.0,128,20,0.770115,0.01403115373018201,0.0031374613543436714,0.7813854660129547,0.01796503606990501,0.0040171041870543265
tanh,mlp,replacement,0.9,0.0,128,20,0.769325,0.01073102394927902,0.0023995299018766143,0.8241053801107406,0.017377032767137198,0.0038856226514560046
tanh,mlp,replacement,0.91,0.0,128,20,0.76423,0.008514287991370738,0.0019038526728715113,0.8821918861055374,0.01456356457503515,0.003256512038448643
tanh,mlp,replacement,0.92,0.0,128,20,0.757665,0.012726361420296062,0.0028457009242012763,0.9574439639472961,0.01793650432638261,0.004010724295251059
tanh,mlp,replacement,0.93,0.0,128,20,0.744435,0.012891480714021955,0.0028826227207180617,1.0568735860538483,0.014585176597763084,0.0032613446336437362
tanh,mlp,replacement,0.9400000000000001,0.0,128,20,0.74166,0.010979954462564948,0.0024551924568147394,1.185901063451767,0.018538122802771017,0.004145250276223492
tanh,mlp,replacement,0.95,0.0,128,20,0.71742,0.021304731868765685,0.004763882870096619,1.3396054316043853,0.01815216397403909,0.0040589472584674135
tanh,mlp,replacement,0.96,0.0,128,20,0.69323,0.028911885099384287,0.006464894043988653,1.5233203627109528,0.020035600876622085,0.004480096553018136
tanh,mlp,replacement,0.97,0.0,128,20,0.61846,0.02918601377372389,0.006526191079029178,1.7540820821762084,0.02385648384951165,0.0053344719591633906
tanh,mlp,replacement,0.98,0.0,128,20,0.416725,0.06165432567954984,0.013786326332638436,2.039002253189087,0.027666288003301256,0.006186370066046853
tanh,mlp,replacement,0.99,0.0,128,20,0.137815,0.03836704673284093,0.008579132459054353,2.2984702459144595,0.002878110794088851,0.000643565138235857
tanh,mlp,replacement,1.0,0.0,128,20,0.11082,0.01759012791312218,0.00393327217466577,2.306138327560425,0.0030095235105990358,0.0006729499149583253
tanh,mlp,replacement,0.8,0.0,256,20,0.82725,0.008211729415902591,0.0018361985186792836,0.5537153136658668,0.01867347581780699,0.004175516130481491
tanh,mlp,replacement,0.81,0.0,256,20,0.821345,0.00781341634625982,0.001747133008674499,0.573425846824646,0.012525335970780196,0.0028007502671687835
tanh,mlp,replacement,0.8200000000000001,0.0,256,20,0.81375,0.010889605135173635,0.002434989733037903,0.5951997256517411,0.020517157266536065,0.004587775835302841
tanh,mlp,replacement,0.8300000000000001,0.0,256,20,0.80623,0.009606617510861976,0.00214810497881272,0.6205081548976898,0.01920850448928304,0.004295152178414675
tanh,mlp,replacement,0.8400000000000001,0.0,256,20,0.79489,0.011018525309677332,0.0024638171604240435,0.6513668608903885,0.015396169231465109,0.0034426880994646676
tanh,mlp,replacement,0.8500000000000001,0.0,256,20,0.78688,0.010263167152492456,0.0022949139417416083,0.6794446358394622,0.01621120887451622,0.0036249365040866128
tanh,mlp,replacement,0.86,0.0,256,20,0.77878,0.012040622907474515,0.0026923651312554175,0.7171059047412872,0.017817466075553935,0.0039841065331735
tanh,mlp,replacement,0.87,0.0,256,20,0.77755,0.011474733112364754,0.002565828326291532,0.7364721671009063,0.02103395683518157,0.004703335731926233
tanh,mlp,replacement,0.88,0.0,256,20,0.767435,0.010439792861929784,0.002334408651029207,0.775361810708046,0.019507230031203877,0.004361949240249721
tanh,mlp,replacement,0.89,0.0,256,20,0.768015,0.01191143463231864,0.0026634777547409694,0.8052415930557251,0.018168275213799448,0.004062549841198009
tanh,mlp,replacement,0.9,0.0,256,20,0.7585999999999999,0.013400970114137262,0.0029965480139654034,0.8722774737119675,0.02412245199948233,0.005393944245481821
tanh,mlp,replacement,0.91,0.0,256,20,0.753995,0.014357662588318477,0.003210470954548569,0.9347700250816345,0.020691280942170105,0.004626711072823825
tanh,mlp,replacement,0.92,0.0,256,20,0.754505,0.012244079181383965,0.0027378593371464523,1.0183075444221497,0.021815399605985993,0.0048780716475306804
tanh,mlp,replacement,0.93,0.0,256,20,0.73838,0.019465908661041222,0.004352709500989009,1.1327544052886962,0.02921086004864366,0.006531746875000004
tanh,mlp,replacement,0.9400000000000001,0.0,256,20,0.721225,0.02069253186538563,0.00462699078775828,1.2607294939517975,0.02366970261317935,0.005292706405027343
tanh,mlp,replacement,0.95,0.0,256,20,0.70908,0.020411727021494266,0.0045642009158230485,1.403070580739975,0.020746926974513955,0.004639153903923725
tanh,mlp,replacement,0.96,0.0,256,20,0.6822550000000001,0.019621785724036438,0.00438756467188804,1.5857067123126984,0.02672251401391589,0.005975335786480669
tanh,mlp,replacement,0.97,0.0,256,20,0.59992,0.03918755669852358,0.008762604065002596,1.7965577316856385,0.02936895437710737,0.006567097841530207
tanh,mlp,replacement,0.98,0.0,256,20,0.43673,0.054045009945414946,0.01208483160826,2.0410717535209657,0.022672437801066748,0.00506971121388211
tanh,mlp,replacement,0.99,0.0,256,20,0.195635,0.05680706184093664,0.012702445187836866,2.279925713596344,0.008917863177185494,0.0019940948278229014
tanh,mlp,replacement,1.0,0.0,256,20,0.12915000000000001,0.02761853544270586,0.006175692268887755,2.3023441801071165,0.0029231399828154162,0.0006536339709322837
tanh,mlp,replacement,0.8,0.0,512,20,0.82085,0.013993730739156005,0.0031290933191581204,0.5704541185617447,0.022694299946057397,0.005074599738115415
tanh,mlp,replacement,0.81,0.0,512,20,0.81571,0.01321146850278195,0.002954174165481781,0.5825720457506179,0.024506988203067088,0.005479929154584342
tanh,mlp,replacement,0.8200000000000001,0.0,512,20,0.809385,0.013027903707043582,0.0029131278293270954,0.6052205349755287,0.024584390128412174,0.00549723675125044
tanh,mlp,replacement,0.8300000000000001,0.0,512,20,0.799165,0.013095505908516861,0.0029282441411193844,0.6431933178472519,0.02385142712683126,0.005333341241597719
tanh,mlp,replacement,0.8400000000000001,0.0,512,20,0.79321,0.013966957435318538,0.003123106626421837,0.6643480014514923,0.02757358166826677,0.0061656402993386554
tanh,mlp,replacement,0.8500000000000001,0.0,512,20,0.7825,0.016149396273545346,0.003611114786322918,0.7035723604679108,0.029041107727132514,0.006493789101976271
tanh,mlp,replacement,0.86,0.0,512,20,0.77667,0.012922503627393575,0.0028895596550339644,0.7329866748714446,0.02301891902109318,0.005147186769972727
tanh,mlp,replacement,0.87,0.0,512,20,0.770445,0.01177376214300256,0.002632693250266732,0.7624574312639236,0.021750373243445326,0.004863531310833633
tanh,mlp,replacement,0.88,0.0,512,20,0.76764,0.015162829551241415,0.003390511760781843,0.8046786552095413,0.02255971758333763,0.005044506206954022
tanh,mlp,replacement,0.89,0.0,512,20,0.75607,0.014966632887860922,0.003346640853154101,0.8601460500335694,0.023367501401206577,0.005225132159741949
tanh,mlp,replacement,0.9,0.0,512,20,0.75344,0.018032703624248924,0.0040322351121927415,0.9190114349746704,0.029206340637023674,0.006530736303839944
tanh,mlp,replacement,0.91,0.0,512,20,0.74026,0.022976888388117313,0.005137788434725588,0.9973876510000229,0.02698050320733885,0.0060330239238760765
tanh,mlp,replacement,0.92,0.0,512,20,0.73879,0.016001871765515433,0.0035781273034927084,1.074536950659752,0.03002494168867996,0.006713781063635571
