activation,model_type,corruption_mode,p,sigma,seed,train_loss,test_loss,test_accuracy,brightness_scale,mlp_hidden_sizes
relu,mlp,replacement,0.0,0.0,721085797,0.013314666738299032,0.10382856969584245,0.9761,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,97327826,0.013669311286633214,0.09326074191535008,0.9765,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,37501686,0.012798112942775091,0.10873572193871951,0.9735,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,15696794,0.01724108707482616,0.09587014290840525,0.9746,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,744196952,0.0211578559294343,0.1017773909797499,0.9749,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,625162103,0.016653139557441077,0.11334678921545856,0.9731,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,766018285,0.015220596277713775,0.10522523235906847,0.9749,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,90127986,0.016118249964217346,0.09667168526349124,0.9762,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,122849989,0.017426691531886657,0.09868098694158252,0.977,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,98018897,0.016190367382019757,0.10186831403174437,0.9749,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,196592081,0.018400918185400465,0.11374951045638881,0.9718,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,380787083,0.015539102202902237,0.09893717755581019,0.9759,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,716460187,0.015814648219322165,0.11266580039486289,0.9712,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,696124035,0.01417377190887928,0.10709836484643165,0.9752,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,580989016,0.01553649588264525,0.09990143653848063,0.9758,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,473233032,0.014271863752168913,0.12648458360563963,0.9694,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,254272563,0.01531203425253431,0.10265327285393142,0.9742,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,823002638,0.014443156602978706,0.11135641292547807,0.9718,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,945397917,0.016474193286771577,0.09426025265604257,0.9757,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,866512240,0.015712600080668927,0.09785531560070812,0.9775,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,371610197,0.016206847022349636,0.11057003402319387,0.9737,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,17008525,0.016186146635810535,0.10587172189527773,0.9748,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,978152989,0.015788101894284288,0.1055158248629421,0.972,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,125467290,0.016011084194978077,0.09532258214917966,0.976,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,159509336,0.014288781518861652,0.10221667010872625,0.9773,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,907686068,0.016178926920394104,0.10686512358110922,0.9717,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,18713225,0.013212488640099765,0.11462025910930243,0.9728,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,846938259,0.01811796862160166,0.10094322101798316,0.9746,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,8043910,0.02051665290296078,0.10639283608468249,0.9738,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,669243391,0.01693636632487178,0.10834926390785259,0.9727,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,33086297,0.01651896269271771,0.10143046523757512,0.9745,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,835549144,0.012697894335724413,0.09967041073646979,0.976,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,497730846,0.018026886631548406,0.10778649207749404,0.9739,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,268250852,0.01599130002645155,0.09330832118578837,0.9761,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,522645484,0.014734865911056598,0.10477926900666207,0.9745,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,540181998,0.014395028838763634,0.10592267869324132,0.9742,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,105679868,0.015053568010777235,0.10057433879364107,0.9758,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,69323222,0.016816253805408875,0.0972506878768676,0.9743,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,661227072,0.016577951801816624,0.1078033189630427,0.9727,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,519955092,0.014417058155685664,0.10578924547326751,0.9733,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,979590926,0.014589381849517425,0.10988779460787773,0.971,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,553025322,0.016493634588768086,0.10818478756448312,0.9743,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,500254774,0.016917680009951194,0.10812695847339346,0.9729,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,645816464,0.01789296009975175,0.10073305235647421,0.9746,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,724912026,0.012950729965294401,0.10640639184806495,0.9728,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,73625668,0.015451125795145829,0.11118825333496789,0.9738,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,95486605,0.01619577994514257,0.10545395113935228,0.9742,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,621699401,0.014765719068671267,0.10360193610144779,0.9746,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,49354887,0.016367097049951554,0.11901772963476832,0.9702,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,289465225,0.017746906408295036,0.10385756404488347,0.9748,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,885173075,0.013933036310225725,0.10317118083519744,0.9731,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,597464918,0.01671028982376059,0.11375997248168569,0.9728,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,381435129,0.016517606999973455,0.09971912619840005,0.9757,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,267525050,0.01413112932133178,0.10415131613996345,0.976,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,692170738,0.015427069746951263,0.10583729623965919,0.9726,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,67729146,0.015203641744951406,0.09824070919621736,0.9755,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,516508872,0.013128265464181702,0.10275512213570982,0.9758,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,286103065,0.016688310651356977,0.11563849178510718,0.971,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,324730724,0.015679538790136574,0.13309686020109804,0.9688,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,912872068,0.013446875879416863,0.1122296697679907,0.9719,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,545570290,0.015488281265149513,0.10129070131868356,0.9761,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,703818161,0.014683669503778219,0.09877206968875835,0.9761,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,714480213,0.012870103214805325,0.10467776289308676,0.9746,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,941193467,0.015030509798104564,0.11508494880003854,0.9714,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,486821677,0.015081746017063658,0.12381738718280394,0.9711,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,214782962,0.015044873094807069,0.10612910671192222,0.9748,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,75793651,0.017688959470391275,0.09928076108246314,0.9764,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,358103727,0.015256258641928434,0.10708084712626878,0.9748,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,569256263,0.015340744400396943,0.09822114282860421,0.9738,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,6206485,0.018518482557684183,0.10762162434612546,0.9732,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,762370993,0.016636918541044,0.09965712845514063,0.9738,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,154370169,0.016436406877636908,0.10027756010034354,0.9739,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,179435639,0.019095500701169173,0.1085405043953535,0.9726,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,405173734,0.01663045932253202,0.09354058101507835,0.9744,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,705829017,0.018485678163419166,0.09809917630944401,0.9749,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,20722749,0.015489401289448142,0.10934694471362819,0.9741,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,507694048,0.015956538076202075,0.10495943831095647,0.9741,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,58170179,0.01581821023498972,0.09502953940822044,0.9754,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,81855611,0.013361637208238243,0.10954532218677923,0.9729,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,630853931,0.01800986694842577,0.10154889845896396,0.9732,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,533200512,0.015094891788934669,0.11005741517740535,0.9735,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,176097128,0.01525291255004704,0.09975261423609336,0.9743,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,598428787,0.015639593341511986,0.09819493291322141,0.9755,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,230955849,0.013485775498300791,0.09627720682113432,0.9756,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,80876057,0.016826808681339026,0.10525007441567723,0.9725,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,29129181,0.013292535701269904,0.09691105324716773,0.9761,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,371762550,0.016740252585088215,0.11088485139897966,0.9722,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,119066063,0.015438682394785186,0.10560079991573876,0.9737,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,154882669,0.017641099708527327,0.09428889491923619,0.9756,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,827833442,0.017494687750190495,0.10212238375000379,0.9738,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,568743040,0.016404334314788382,0.09546822246538941,0.9766,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,151642155,0.013459770648181438,0.1004088018072769,0.9741,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,511031223,0.04204005632996559,0.07771592362164811,0.9784,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,719945843,0.014989520473281542,0.10636717134651116,0.9741,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,505560735,0.0403546923716863,0.08574546713423332,0.9756,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,48671962,0.041649457851052285,0.07112561509909573,0.9778,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,840622048,0.04287988541324934,0.09600755412592553,0.9727,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,711231934,0.014933930077652136,0.09891358815212734,0.9752,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,327912921,0.014832384934897224,0.12079554157702951,0.9719,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,934357778,0.041947916285693644,0.08396880712155252,0.9752,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,638786431,0.04043030079851548,0.08482160409417702,0.9753,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,877616445,0.042548374384641645,0.07657768046543934,0.9787,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,487630922,0.014713230030611157,0.10804532090165594,0.9749,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,297194226,0.01678004711220662,0.10116004456085502,0.9744,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,446945866,0.014524844401826461,0.10942137224287363,0.9719,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,42509035,0.016213862724229693,0.10069514398929896,0.9746,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,182505355,0.04065380045473575,0.07776048888009973,0.9771,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,946576001,0.041290744017561276,0.07011766812808345,0.9783,1.0,"[64, 64]"
relu,mlp,replacement,0.0,0.0,865986213,0.016853170939783255,0.10798226211330621,0.9709,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,472013039,0.04128551076153914,0.07930865212874487,0.9758,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,787638713,0.039956377413868906,0.0820751717718842,0.9772,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,838660649,0.040387922408680124,0.07927176233958452,0.9775,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,190420639,0.04065046280225118,0.07915107304687845,0.9774,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,43169489,0.042227318272988,0.07502555046207271,0.9778,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,291704631,0.04212883954892556,0.07958675315249711,0.9749,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,165968831,0.04340575065612793,0.07293672498585656,0.9799,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,322415436,0.043336072662472726,0.08788180439334828,0.9753,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,910092502,0.041583947173754375,0.07941785433204496,0.9767,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,44090851,0.04397191474636396,0.08083877738497686,0.9774,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,836627795,0.04261596227486928,0.07972904380591353,0.9767,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,375371875,0.04010821547309558,0.08205386778544635,0.9783,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,498755264,0.039468826261411113,0.07369317498171003,0.9777,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,820616306,0.0415465871065855,0.07486780724739656,0.9793,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,895381811,0.0400471360941728,0.07054102901030565,0.9783,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,604630636,0.04413535912732283,0.08157506642879453,0.9764,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,165948300,0.04408823943436146,0.07937941441724543,0.9768,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,414661402,0.042172450892130536,0.08152958547928138,0.978,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,532422137,0.041253537991642955,0.0804375457780523,0.9763,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,625842011,0.044184413989881675,0.08036851466411027,0.9757,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,366905948,0.041721013764540356,0.07474034624360502,0.9802,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,876670536,0.04306728137135506,0.08026895520770923,0.9761,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,502639117,0.040962049054106074,0.07694252280748914,0.9788,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,557500317,0.043830471889177956,0.08246972413104958,0.9783,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,470161521,0.040995165783166886,0.07723777759753284,0.9763,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,317482817,0.044176415526866915,0.07531933668808778,0.9789,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,295323032,0.043881889187792934,0.08060824812825886,0.9768,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,447025312,0.040709345408777395,0.08866346148548182,0.9757,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,468215634,0.04332471662089229,0.07688122205061372,0.979,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,199309956,0.042013015921910604,0.07654071830473841,0.9791,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,890584187,0.03969966211616993,0.08197630117253867,0.9774,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,404607074,0.03913282298942407,0.07176528361802921,0.9795,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,902555572,0.04104240227291981,0.09036447615930811,0.9734,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,876993962,0.040924552097419895,0.07903512193169444,0.9781,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,878035193,0.04168320675492287,0.07712447196708817,0.9768,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,874821664,0.04196760459244251,0.07663544884966686,0.9768,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,133011566,0.0395704461855193,0.07500589938640478,0.9771,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,825774435,0.040258977804581327,0.07483626525983855,0.9763,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,835015626,0.04248952090740204,0.07191135538847884,0.9796,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,128277152,0.04233920497695605,0.07237724530138658,0.9773,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,110695269,0.03939613109280666,0.07789940377995372,0.9772,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,520980773,0.037206410561998686,0.07232078728361521,0.9765,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,568867504,0.03980205593506495,0.08088643957759487,0.9769,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,704795138,0.04024874520599842,0.08076410804645857,0.9754,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,274313471,0.04172387249370416,0.0714589858320076,0.9777,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,688314719,0.04093733996252219,0.0715197151951259,0.979,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,116133503,0.04368931313157082,0.07135466634698096,0.9783,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,205528273,0.038882866209745404,0.08061930206934921,0.9766,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,754474299,0.041195079660912355,0.07408447249091696,0.979,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,370815591,0.044177297400434815,0.0816994231730234,0.9764,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,751763085,0.041651398317019146,0.08637263808274874,0.9767,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,869667076,0.04274473163584868,0.08342692609420047,0.9743,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,168759557,0.041865799674391746,0.077583568121586,0.9778,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,289191274,0.04182802034964164,0.08292197581853251,0.9776,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,623215021,0.04081235914826393,0.08052985872220016,0.9764,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,974947501,0.039489566256602604,0.07345838062205003,0.9765,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,902457625,0.0404620859220624,0.08212876413728809,0.9756,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,910453816,0.03913326836874088,0.07586462031857809,0.9772,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,773231531,0.04113461076815923,0.08359247569688597,0.9771,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,166265153,0.042303757575154304,0.07317290332071134,0.9778,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,852081130,0.03985371872832378,0.085957932391332,0.9767,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,347344378,0.04097364025811354,0.08090712659289129,0.9766,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,845023895,0.04151693153182665,0.06922879240007605,0.9786,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,479608975,0.04017344293047984,0.0807439261596679,0.9763,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,773828661,0.042233175928394,0.08447772122556343,0.9754,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,75992882,0.04105330816060305,0.07328322323590983,0.9783,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,84280251,0.04227458395957947,0.07697723526324844,0.9789,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,229941814,0.041493931296964486,0.07888853247575461,0.9753,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,424388997,0.042517165688673655,0.07033295362164499,0.9803,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,51255378,0.04310368460913499,0.08734959391737357,0.9747,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,307233505,0.03950272918045521,0.08132967541650869,0.9782,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,960496183,0.04199144743879636,0.08015312142891344,0.9774,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,862646523,0.04341034231483936,0.07616303624308203,0.9763,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,40796391,0.03970043854862452,0.0800803732570057,0.9777,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,235569932,0.04369959239860376,0.07099627010929398,0.978,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,544080913,0.03980081264475981,0.06732986682513438,0.9802,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,890799986,0.04220697522858779,0.08883784080171027,0.976,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,851257513,0.03825818355282148,0.07420492475593637,0.978,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,94132577,0.0415865111241738,0.07333021835107356,0.9787,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,750961383,0.03797494659821193,0.08212304254604968,0.9769,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,328161882,0.04083841159641743,0.07688762124027125,0.9764,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,340361156,0.04068476701875528,0.07266578053727862,0.9786,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,494816920,0.04017934011618296,0.07427368513849797,0.978,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,999680610,0.06211584514081478,0.0774896910328418,0.9762,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,922007257,0.0533391265809536,0.0678077316777315,0.9787,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,220203335,0.05660030955572923,0.07946157012461917,0.9765,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,553013736,0.05925037119785945,0.07007687219679355,0.9775,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,754212873,0.06161657440861066,0.08648943211162696,0.9744,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,452231749,0.05719718971252442,0.07750912075834349,0.9791,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,627614777,0.060258122884233795,0.07234711216608994,0.9782,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,955281140,0.06160974312325319,0.08317252379987039,0.9751,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,187571871,0.059235444353024164,0.08776916659283451,0.9736,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,218248608,0.05560291531682014,0.07315675866333768,0.9776,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,324030655,0.061263597853978474,0.07677045731227845,0.9767,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,64758230,0.05924160503149033,0.08141601374328603,0.976,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,628117151,0.039716166710356875,0.07989089135934482,0.978,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,71111345,0.0413678708255291,0.07670589196362998,0.9771,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,276412163,0.04072085407823324,0.07659095326833194,0.9794,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,739628974,0.039237136783699195,0.07213281240720534,0.9798,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,919667084,0.040293193890651065,0.08225602120487019,0.977,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,457740712,0.04113158783391118,0.07769686596014654,0.9769,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,216785015,0.03985667460958163,0.07808147872970439,0.9783,1.0,"[64, 64]"
relu,mlp,replacement,0.05,0.0,78382773,0.0389238736897707,0.0858697076514829,0.9761,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,756837562,0.05361114785075188,0.07652334008428734,0.9756,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,208952414,0.05639983305633068,0.07292825413437094,0.9775,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,108762162,0.06051889128684997,0.08257484017183887,0.9755,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,425896088,0.05920023488303026,0.07704230774200987,0.9771,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,951814311,0.06330881759723027,0.07871511079659685,0.9748,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,952788398,0.05639522043317556,0.07172913866627496,0.9777,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,537426893,0.05777129070758819,0.07626694143814966,0.9767,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,878891558,0.058267249977588656,0.07211801855878439,0.9782,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,493460231,0.0649355804036061,0.08026587089914829,0.9765,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,253754824,0.05988566481669744,0.0744275117252022,0.9779,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,856365086,0.05782997732758522,0.07540169203453698,0.9784,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,387894076,0.06096270919243495,0.07621716026146896,0.9771,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,358369942,0.05763817084232966,0.07205701286839321,0.9781,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,507274295,0.0593244980464379,0.06947883954555728,0.9785,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,148959002,0.057790893359978994,0.07615713871250046,0.9777,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,140588091,0.05959182651042938,0.07007330596249085,0.9784,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,51617471,0.060447641452153526,0.07326588156679645,0.9793,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,177253078,0.06019400580823422,0.08493192205226514,0.9736,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,993582942,0.05962548338870208,0.07622135079014115,0.9753,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,670558201,0.06240426871875922,0.07447373699202435,0.976,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,155615818,0.05652244054277738,0.07090611714365368,0.9772,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,904454459,0.05939233662188053,0.08200963396690786,0.9741,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,586332453,0.05407755726774534,0.07262235995202791,0.9775,1.0,"[64, 64]"
relu,mlp,replacement,0.1,0.0,74893261,0.06031252992649873,0.07406569334273226,0.9758,1.0,"[64, 64]"
